| | Tokimeki Memorial 2 - Taisen Puzzle-Dama [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86945
| | Tokimeki Memorial 2 - Taisen Puzzle-Dama [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87314
| | Tokimeki Memorial 2 [Konami The Best] [Disc1of5] | | PlayStation | | NTSC (JP) | SLPM-86723
| | Tokimeki Memorial 2 [Konami The Best] [Disc2of5] | | PlayStation | | NTSC (JP) | SLPM-86724
| | Tokimeki Memorial 2 [Konami The Best] [Disc3of5] | | PlayStation | | NTSC (JP) | SLPM-86725
| | Tokimeki Memorial 2 [Konami The Best] [Disc4of5] | | PlayStation | | NTSC (JP) | SLPM-86726
| | Tokimeki Memorial 2 [Konami The Best] [Disc5of5] | | PlayStation | | NTSC (JP) | SLPM-86727
| | Tokimeki Memorial 2 [Limited Edition] [Disc1of5] | | PlayStation | | NTSC (JP) | SLPM-86350
| | Tokimeki Memorial 2 [Limited Edition] [Disc2of5] | | PlayStation | | NTSC (JP) | SLPM-86351
| | Tokimeki Memorial 2 [Limited Edition] [Disc3of5] | | PlayStation | | NTSC (JP) | SLPM-86352
| | Tokimeki Memorial 2 [Limited Edition] [Disc4of5] | | PlayStation | | NTSC (JP) | SLPM-86353
| | Tokimeki Memorial 2 [Limited Edition] [Disc5of5] | | PlayStation | | NTSC (JP) | SLPM-86354
| | Tokimeki Memorial 2 Emotional Voice System [Bessatsu Hibiki no Watcher Vol.1 - Kotoko-Miyuki-Kaedeko - Append Disc] | | PlayStation | | NTSC (JP) | SLPM-80527
| | Tokimeki Memorial 2 Emotional Voice System [Bessatsu Hibiki no Watcher Vol.2 - Homura-Akane-Kaori - Append Disc] | | PlayStation | | NTSC (JP) | SLPM-80544
| | Tokimeki Memorial 2 Emotional Voice System [Bessatsu Hibiki no Watcher Vol.3 - Miho-Mei-Sumire - Append Disc] | | PlayStation | | NTSC (JP) | SLPM-80550
| | Tokimeki Memorial 2 Substories Vol.1 - Dancing Summer Vacation [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86549
| | Tokimeki Memorial 2 Substories Vol.1 - Dancing Summer Vacation [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86550
| | Tokimeki Memorial 2 SubStories Vol.1 - Dancing Summer Vacation [Konami Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86884
| | Tokimeki Memorial 2 SubStories Vol.1 - Dancing Summer Vacation [Konami Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86885
| | Tokimeki Memorial 2 SubStories Vol.1 - Dancing Summer Vacation [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87308
| | Tokimeki Memorial 2 SubStories Vol.1 - Dancing Summer Vacation [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87309
| | Tokimeki Memorial 2 Substories Vol.2 - Leaping School Festival [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86775
| | Tokimeki Memorial 2 Substories Vol.2 - Leaping School Festival [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86776
| | Tokimeki Memorial 2 SubStories Vol.2 - Leaping School Festival [Konami Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86941
| | Tokimeki Memorial 2 SubStories Vol.2 - Leaping School Festival [Konami Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86942
| | Tokimeki Memorial 2 SubStories Vol.2 - Leaping School Festival [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87310
| | Tokimeki Memorial 2 SubStories Vol.2 - Leaping School Festival [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87311
| | Tokimeki Memorial 2 SubStories Vol.3 - Memories Ringing on [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86881
| | Tokimeki Memorial 2 SubStories Vol.3 - Memories Ringing on [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86882
| | Tokimeki Memorial 2 SubStories Vol.3 - Memories Ringing on [Konami Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87217
| | Tokimeki Memorial 2 SubStories Vol.3 - Memories Ringing on [Konami Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87218
| | Tokimeki Memorial 2 SubStories Vol.3 - Memories Ringing on [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87312
| | Tokimeki Memorial 2 SubStories Vol.3 - Memories Ringing on [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87313
| | Tokimeki Memorial Drama Series Vol.1 - Nijiiro no Seishun | | PlayStation | | NTSC (JP) | SLPM-86039
| | Tokimeki Memorial Drama Series Vol.1 - Nijiiro no Seishun [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86360
| | Tokimeki Memorial Drama Series Vol.1 - Nijiiro no Seishun [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87301
| | Tokimeki Memorial Drama Series Vol.2 - Irodori no Love Song [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86070
| | Tokimeki Memorial Drama Series Vol.2 - Irodori no Love Song [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86071
| | Tokimeki Memorial Drama Series Vol.2 - Irodori no Love Song [Konami Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86361
| | Tokimeki Memorial Drama Series Vol.2 - Irodori no Love Song [Konami Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86362
| | Tokimeki Memorial Drama Series Vol.2 - Irodori no Love Song [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87302
| | Tokimeki Memorial Drama Series Vol.2 - Irodori no Love Song [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87303
| | Tokimeki Memorial Drama Series Vol.3 - Tabidachi no Uta [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86224
| | Tokimeki Memorial Drama Series Vol.3 - Tabidachi no Uta [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86225
| | Tokimeki Memorial Drama Series Vol.3 - Tabidachi no Uta [Konami Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86373
| | Tokimeki Memorial Drama Series Vol.3 - Tabidachi no Uta [Konami Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86374
| | Tokimeki Memorial Drama Series Vol.3 - Tabidachi no Uta [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87304
| | Tokimeki Memorial Drama Series Vol.3 - Tabidachi no Uta [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87305
| | Tokimeki Memorial Drama Vol.2 | | PlayStation | | NTSC (JP) | SCPS-45199
| | Tokimeki Memorial Selection - Fujisaki Shiori | | PlayStation | | NTSC (JP) | SLPM-86029
| | Tokimeki no Houkago - NE Quiz Siyo | | PlayStation | | NTSC (JP) | SLPM-86094
| | Tokimeki no Houkago - NE Quiz Siyo [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86347
| | Tokimeki no Houkago - NE Quiz Siyo [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87307
| | Tokorosan no Daifugou | | PlayStation | | NTSC (JP) | SLPM-86664
| | Tokoro-San no Daifugou [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86824
| | Tokotoko Trouble | | PlayStation | | NTSC (JP) | SLPS-03528
| | Tokyo 23Ku Seifuku-Wars | | PlayStation | | NTSC (JP) | SLPS-01259
| | Tokyo Dungeon | | PlayStation | | NTSC (JP) | SLPS-00174
| | Tokyo Majin Gakuen Gehouchou [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-03333
| | Tokyo Majin Gakuen Gehouchou [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-03334
| | Tokyo Majin Gakuen Gehouchou [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-03335
| | Tokyo Majin Gakuen Gehouchou [Limited Edition] [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-03330
| | Tokyo Majin Gakuen Gehouchou [Limited Edition] [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-03331
| | Tokyo Majin Gakuen Gehouchou [Limited Edition] [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-03332
| | Tokyo Majin Gakuen Kenpuuchou [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01432
| | Tokyo Majin Gakuen Kenpuuchou [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01433
| | Tokyo Majin Gakuen Kenpuuchou Emaki [Disc1of4] | | PlayStation | | NTSC (JP) | SLPS-02834
| | Tokyo Majin Gakuen Kenpuuchou Emaki [Disc2of4] | | PlayStation | | NTSC (JP) | SLPS-02835
| | Tokyo Majin Gakuen Kenpuuchou Emaki [Disc3of4] | | PlayStation | | NTSC (JP) | SLPS-02836
| | Tokyo Majin Gakuen Kenpuuchou Emaki [Disc4of4] | | PlayStation | | NTSC (JP) | SLPS-02837
| | Tokyo Majin Gakuen Oboro-Kitan | | PlayStation | | NTSC (JP) | SLPS-02015
| | Tokyo Mew Mew | | PlayStation | | NTSC (JP) | SLPM-87178
| | Tokyo Mew Mew [Mew Ichigo Box] | | PlayStation | | NTSC (JP) | SLPM-87176
| | Tokyo Mew Mew [Mew Mint Box] | | PlayStation | | NTSC (JP) | SLPM-87177
| | Tokyo Shadow [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-00285
| | Tokyo Shadow [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-00286
| | Tokyo Shadow [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-00287
| | Tokyo Wakusei Planetokio [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-02182
| | Tokyo Wakusei Planetokio [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-02183
| | Tokyo Wakusei Planetokio [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-02184
| | Tom and Jerry in House Trap | | PlayStation | | NTSC (JP) | SLPM-87034
| | Tom Clancy's Rainbow Six [World Greatest Hits Series Vol.4] | | PlayStation | | NTSC (JP) | SLPM-87084
| | Tomb Raider | | PlayStation | | NTSC (JP) | SLPS-00617
| | Tomb Raider [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91049
| | Tomb Raider [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91433
| | Tomb Raider 2 | | PlayStation | | NTSC (JP) | SLPS-01200
| | Tomb Raider 2 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91119
| | Tomb Raider 2 [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91434
| | Tomb Raider 2 [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80168
| | Tomb Raider 3 [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80385
| | Tomb Raider III - Adventures of Lara Croft [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86196
| | Tomb Raider III - Adventures of Lara Croft [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86197
| | Tomb Raider IV - The Last Revelation | | PlayStation | | NTSC (JP) | SLPS-02803
| | Tomb Raider IV - The Last Revelation [Capcore] | | PlayStation | | NTSC (JP) | SLPM-86896
| | Tomb Raider V - Chronicles | | PlayStation | | NTSC (JP) | SLPM-86779
| | Tomb Raider V - Chronicles [Capcore] | | PlayStation | | NTSC (JP) | SLPM-87160
| | Tomba! The Wild Adventures | | PlayStation | | NTSC (JP) | SLPS-02350
| | Tomba! The Wild Adventures [Demo] | | PlayStation | | NTSC (JP) | PAPX-90096
| | Tomba! The Wild Adventures [Trial Version 1] | | PlayStation | | NTSC (JP) | SLPM-80476
| | Tomikatown wo Tukurou! | | PlayStation | | NTSC (JP) | SLPS-01935
| | Tomy Paradise | | PlayStation | | NTSC (JP) | SLPM-80403
| | Ton de! Ton de! Diet | | PlayStation | | NTSC (JP) | SLPS-03347
| | Tondemo Crisis! | | PlayStation | | NTSC (JP) | SLPS-02113
| | Tondemo Crisis! [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80435
| | Tony Hawk's Pro Skater | | PlayStation | | NTSC (JP) | SLPM-86429
| | Tony Hawk's Pro Skater [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86943
| | Tony Hawk's Pro Skater 2 | | PlayStation | | NTSC (JP) | SLPM-86751
| | Tonzura Kun | | PlayStation | | NTSC (JP) | SLPS-00430
| | Top Gun - Fire At Will! | | PlayStation | | NTSC (JP) | SLPS-00665
| | ToPoLo | | PlayStation | | NTSC (JP) | SLPS-00620
| | ToPoLo [Trial version] | | PlayStation | | NTSC (JP) | SLPM-80059
| | Tora! Tora! Tora! | | PlayStation | | NTSC (JP) | SLPS-00855
| | Tora! Tora! Tora! [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91421
| | Tora! Tora! Tora! [Reprint] | | PlayStation | | NTSC (JP) | SLPS-01697
| | Toro Channel - Zoukangou nanonya! | | PlayStation | | NTSC (JP) | PCPX-96188
| | Toshinden Card Quest | | PlayStation | | NTSC (JP) | SLPS-01113
| | Toshinden Otanoshimi-ban | | PlayStation | | NTSC (JP) | SLPM-80001
| | Toshinden Subaru | | PlayStation | | NTSC (JP) | SLPS-02022
| | Total Eclipse Turbo | | PlayStation | | NTSC (JP) | SLPS-00105
| | Total NBA '96 | | PlayStation | | NTSC (JP) | SIPS-60008
| | Total NBA '97 | | PlayStation | | NTSC (JP) | SIPS-60015
| | Touge Max - Saisoku Driver Master | | PlayStation | | NTSC (JP) | SLPS-00592
| | Touge Max - Saisoku Driver Master [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91041
| | Touge Max 2 | | PlayStation | | NTSC (JP) | SLPS-01574
| | Touge Max 2 [Atlus Value Price 1500] | | PlayStation | | NTSC (JP) | SLPM-87093
| | Touge Max 2 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91153
| | Touge Max G | | PlayStation | | NTSC (JP) | SLPS-02361
| | Touge Max G [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80474
| | Touhaiden Akagi | | PlayStation | | NTSC (JP) | SLPS-00187
| | Touhou Chinyuuki - Hafling Hearts | | PlayStation | | NTSC (JP) | SLPS-00557
| | Touki Denshou - Angel Eyes | | PlayStation | | NTSC (JP) | SLPS-01168
| | Tour Party | | PlayStation | | NTSC (JP) | SLPS-01167
| | Tour Party [The Best Takaramono] | | PlayStation | | NTSC (JP) | SLPS-02567
| | Tournament Leader | | PlayStation | | NTSC (JP) | SLPS-00445
| | Tournament Leader Golf | | PlayStation | | NTSC (JP) | SLPS-02004
| | Tower Dream 2 | | PlayStation | | NTSC (JP) | SLPS-01789
| | Tower Dream 2 [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86442
| | Tower, The - Bonus Edition | | PlayStation | | NTSC (JP) | SLPS-00606
| | Tower, The - Bonus Edition [Limited Edition] | | PlayStation | | NTSC (JP) | SLPS-00508
| | Toyomaru Club Vol.1 - CR Nanashi | | PlayStation | | NTSC (JP) | SLPS-03242
| | Toyota Nets Racing | | PlayStation | | NTSC (JP) | SLPM-80429
| | Toys Dream | | PlayStation | | NTSC (JP) | SLPS-01704
| | Transformers - Beast Wars | | PlayStation | | NTSC (JP) | SLPS-01076
| | Transformers - Beast Wars [The Best Takaramono] | | PlayStation | | NTSC (JP) | SLPS-02208
| | Transport Tycoon 3D - Sl Kara Hajimeyou!! | | PlayStation | | NTSC (JP) | SLPS-00694
| | Trap Gunner | | PlayStation | | NTSC (JP) | SLPS-01494
| | Treasure Gear | | PlayStation | | NTSC (JP) | SLPS-00819
| | Tricky Sliders | | PlayStation | | NTSC (JP) | SLPS-01860
| | Tripuzz | | PlayStation | | NTSC (JP) | SLPS-00911
| | TRL - The Rail Loaders | | PlayStation | | NTSC (JP) | SLPS-02626
| | Tron ni Kobun [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02108
| | Tron ni Kobun [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02109
| | Tron ni Kobun [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-91203
| | Tron ni Kobun [PlayStation the Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-91204
| | True Love Story | | PlayStation | | NTSC (JP) | SLPS-00586
| | True Love Story - Remember My Heart | | PlayStation | | NTSC (JP) | SLPS-01151
| | True Love Story [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91113
| | True Love Story 2 [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-01743
| | True Love Story 2 [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-01744
| | True Love Story 2 [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-01745
| | True Love Story F [Fan Disc] | | PlayStation | | NTSC (JP) | SLPS-02404
| | Trump Shiyouyo! | | PlayStation | | NTSC (JP) | SLPS-01440
| | Trump Shiyouyo! [Bottom Up Best] | | PlayStation | | NTSC (JP) | SLPS-02225
| | Trump Shiyouyo! [Pure Sound Reprint] | | PlayStation | | NTSC (JP) | SLPS-02612
| | Tsumu | | PlayStation | | NTSC (JP) | SLPS-01746
| | Tsumu Light [1300yen Release] | | PlayStation | | NTSC (JP) | SLPS-02253
| | Tsunoda Tomomi - Come and Kiss Me [PlayStation Audio] | | PlayStation | | NTSC (JP) | SCPS-40003
| | Tsun-tsun-gumi 1 - Suuji de Puni Puni | | PlayStation | | NTSC (JP) | SLPS-01602
| | Tsun-tsun-gumi 2 - Moji Moji Bakkun | | PlayStation | | NTSC (JP) | SLPS-01694
| | Tsun-tsun-gumi 3 - Kanji Vader | | PlayStation | | NTSC (JP) | SLPS-01839
| | Tsuri Baka Nisshi | | PlayStation | | NTSC (JP) | SLPS-00440
| | Tsuridou Keiryuu Mizuumi-hen | | PlayStation | | NTSC (JP) | SLPS-01752
| | Tsuridou Keiryuu Mizuumi-hen [Best Edition] | | PlayStation | | NTSC (JP) | SLPS-02676
| | Tsuridou Seabass Fishing | | PlayStation | | NTSC (JP) | SLPS-01139
| | Tsuridou Seabass Fishing [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91125
| | Tsuukai!! Slot Shooting | | PlayStation | | NTSC (JP) | SLPS-00334
| | Turf Wind '96 - Take Yutaka Kyousouba Ikusei Game | | PlayStation | | NTSC (JP) | SLPS-00388
| | TV Animation X - Unmei no Sentaku | | PlayStation | | NTSC (JP) | SLPS-03459
| | Twilight Syndrome - Kyuumei-hen | | PlayStation | | NTSC (JP) | SLPS-00405
| | Twilight Syndrome - Saikai | | PlayStation | | NTSC (JP) | SLPS-02850
| | Twilight Syndrome - Saikai [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91466
| | Twilight Syndrome - Saikai [Spike Library #005] | | PlayStation | | NTSC (JP) | SLPS-03256
| | Twilight Syndrome - Tansaku-hen | | PlayStation | | NTSC (JP) | SLPS-00102
| | Twilight Syndrome - The Memorize | | PlayStation | | NTSC (JP) | SLPM-80035
| | Twilight Syndrome [Trial version] | | PlayStation | | NTSC (JP) | SLPM-80042
| | Twilight Syndrome Special [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01442
| | Twilight Syndrome Special [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01443
| | Twin Goddesses | | PlayStation | | NTSC (JP) | SLPS-00018
| | Twinbee RPG | | PlayStation | | NTSC (JP) | SLPM-86077
| | Twinbee RPG [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86117
| | Twinbee RPG [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87319
| | Twinbee Taisen Puzzle-Dama | | PlayStation | | NTSC (JP) | SLPS-00015
| | Twins Story | | PlayStation | | NTSC (JP) | SLPS-02126
| | Twisted Metal | | PlayStation | | NTSC (JP) | SIPS-60007
| | Twisted Metal EX | | PlayStation | | NTSC (JP) | SIPS-60021
| | Two-Tenkaku | | PlayStation | | NTSC (JP) | SLPS-00131
| | Tyco RC - Assault with a Battery [World Greatest Hits Series Vol.5] | | PlayStation | | NTSC (JP) | SLPM-87078
| | U.P.P. | | PlayStation | | NTSC (JP) | SLPS-01480
| | U.S. Navy Fighters | | PlayStation | | NTSC (JP) | SLPS-00994
| | Uchi ni Pochi ga Yattekita - In My Pocket | | PlayStation | | NTSC (JP) | SLPM-86190
| | Uchuu no Rendezvous - Rama [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00826
| | Uchuu no Rendezvous - Rama [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00827
| | Uchuu Seibutsu Furopon-kun P! | | PlayStation | | NTSC (JP) | SLPS-00032
| | Uchuu Senkan Yamato - Eiyuu no Kiseki Eien no Jura-hen | | PlayStation | | NTSC (JP) | SLPS-02952
| | Uchuu Senkan Yamato - Harukanaru Isukandaru | | PlayStation | | NTSC (JP) | SLPS-01900
| | Uchuu Senkan Yamato - Harukanaru Isukandaru [Bandai The Best] | | PlayStation | | NTSC (JP) | SLPS-03234
| | UFO - A Day in the Life | | PlayStation | | NTSC (JP) | SLPS-02032
| | UFO - A Day in the Life [ASCII Casual Collection] | | PlayStation | | NTSC (JP) | SLPS-02973
| | Ugetsu Kitan | | PlayStation | | NTSC (JP) | SLPS-00391
| | Ugetsu Kitan [Best Price 2500] | | PlayStation | | NTSC (JP) | SLPS-02384
| | Ukiuki Tsuri Tengoku - Kawa Monogatari | | PlayStation | | NTSC (JP) | SLPS-01521
| | Ukiuki Tsuri Tengoku - Ningyo Densetsu no Nazo | | PlayStation | | NTSC (JP) | SLPS-00983
| | Ukiuki Tsuri Tengoku - Ningyo Densetsu no Nazo [Dual Shock Edition] | | PlayStation | | NTSC (JP) | SLPS-01571
| | Ukiuki Tsuri Tengoku - Uogami Densetsu wo Oe | | PlayStation | | NTSC (JP) | SLPS-02579
| | Ultima Underworld - The Stygian Abyss | | PlayStation | | NTSC (JP) | SLPS-00742
| | Ultimate Fighting Championship | | PlayStation | | NTSC (JP) | SLPM-86722
| | Ultraman - Fighting Evolution | | PlayStation | | NTSC (JP) | SLPS-01248
| | Ultraman - Fighting Evolution [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91145
| | Ultraman [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80218
| | Ultraman Tiga & Dyna - Aratanaru Futatsu no Hikari | | PlayStation | | NTSC (JP) | SLPS-01455
| | Ultraman Zearth | | PlayStation | | NTSC (JP) | SLPS-00652
| | Um Jammer Lammy | | PlayStation | | NTSC (JP) | SCPS-18011
| | Um Jammer Lammy | | PlayStation | | NTSC (JP) | SCPS-45391
| | Um Jammer Lammy [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91226
| | Um Jammer Lammy [PSone Books] | | PlayStation | | NTSC (JP) | SCPS-91325
| | Umezawa Yukari no Taikyoku Igo - Heisei Kiin II | | PlayStation | | NTSC (JP) | SLPS-01767
| | Umi no Nushi Tsuri | | PlayStation | | NTSC (JP) | SLPS-02172
| | Umi no Nushi Tsuri [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91491
| | Umi no Oh! Yah! | | PlayStation | | NTSC (JP) | SLPS-01623
| | Umi no Oh! Yah! [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80322
| | Umihara Kawase Shun | | PlayStation | | NTSC (JP) | SLPS-00643
| | Umihara Kawase Shun - Second Edition [Maruan Series 1] | | PlayStation | | NTSC (JP) | SLPS-02549
| | Undou Busoku Kaishou! Punch de Diet | | PlayStation | | NTSC (JP) | SLPS-03380
| | Ungra Walker | | PlayStation | | NTSC (JP) | SLPM-87055
| | Universal Nuts | | PlayStation | | NTSC (JP) | SLPS-01225
| | Universal Virtua Pachi-Slot - Hisshou Kouryakuhou | | PlayStation | | NTSC (JP) | SLPS-00046
| | Universalki Kansen Kaiseki - Pachi-Slot Simulator | | PlayStation | | NTSC (JP) | SLPS-00101
| | Uno | | PlayStation | | NTSC (JP) | SLPS-01349
| | Uno [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86401
| | Unsolved, The [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-00846
| | Unsolved, The [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-00847
| | Unsolved, The [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-00848
| | Unstack | | PlayStation | | NTSC (JP) | SLPS-00302
| | Uranai 2, The - Mainishi no Talot Uranai | | PlayStation | | NTSC (JP) | SLPS-02399
| | Uranai 3, The - Mainichi Houi Uranai | | PlayStation | | NTSC (JP) | SLPS-02898
| | Uranai 4, The - Harapeko Kuma no Kabara Uranai | | PlayStation | | NTSC (JP) | SLPS-02899
| | Uranai 5, The - Shinpi no Rune Uranai | | PlayStation | | NTSC (JP) | SLPS-03053
| | Uranai 6, The - Suiseisan no Tottemo Kyuusei Senseijutsu | | PlayStation | | NTSC (JP) | SLPS-03054
| | Uranai, The - Renai Seiza Uranai | | PlayStation | | NTSC (JP) | SLPS-02362
| | Urawaza Mahjong - Korette Tenhoutte Yatsukai | | PlayStation | | NTSC (JP) | SLPS-02807
| | Urawaza Mahjong - Korette Tenhoutte Yatsukai [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91468
| | Urawaza Mahjong - Korette Tenhoutte Yatsukai [Spike Library #006] | | PlayStation | | NTSC (JP) | SLPS-03264
| | U-SA | | PlayStation | | NTSC (JP) | SLPS-02693
| | Utauta-Uh - Seirei-Songs | | PlayStation | | NTSC (JP) | SLPM-86437
| | Vadims | | PlayStation | | NTSC (JP) | SLPS-00352
| | Vagrant Story | | PlayStation | | NTSC (JP) | SCPS-45486
| | Vagrant Story | | PlayStation | | NTSC (JP) | SLPS-02377
| | Vagrant Story [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91457
| | Vagrant Story [Ultimate Hits] | | PlayStation | | NTSC (JP) | SLPM-87393
| | Valkyrie Profile [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86379
| | Valkyrie Profile [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86380
| | Valkyrie Profile [Limited Edition] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86371
| | Valkyrie Profile [Limited Edition] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86372
| | Valkyrie Profile [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87354
| | Valkyrie Profile [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87355
| | Valkyrie Profile [Ultimate Hits] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-87372
| | Valkyrie Profile [Ultimate Hits] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-87373
| | Vampire - Kyuuketsuki Densetsu | | PlayStation | | NTSC (JP) | SLPS-01932
| | Vampire - The Night Warriors | | PlayStation | | NTSC (JP) | SLPS-00036
| | Vampire Hunter D | | PlayStation | | NTSC (JP) | SLPS-02477
| | Vampire Hunter D [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91523
| | Vampire Hunter D [Victor Collection] | | PlayStation | | NTSC (JP) | SLPS-03198
| | Vampire Savior EX Edition [Capcore] | | PlayStation | | NTSC (JP) | SLPM-86815
| | Vandal Hearts - Ushinawareta Kodai Bunmei | | PlayStation | | NTSC (JP) | SLPM-86007
| | Vandal Hearts - Ushinawareta Kodai Bunmei [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPM-86067
| | Vandal Hearts - Ushinawareta Kodai Bunmei [Psone Books] | | PlayStation | | NTSC (JP) | SLPM-87278
| | Vandal Hearts II - Tenjo no Mon | | PlayStation | | NTSC (JP) | SCPS-45415
